lead_code,sent_at,status,response_message,read_at
LDSMFG_187394,2025-01-29,READ,Pay link?,2025-01-29 03:00:00
LDSMFG_126525,2025-01-04,READ,,2025-01-04 16:00:00
LDSMFG_171056,2025-01-09,FAILED,,
LDSMFG_111142,2025-01-26,READ,,2025-01-26 03:00:00
LDSMFG_194243,2025-01-25,READ,,2025-01-25 19:00:00
LDSMFG_154690,2025-01-04,READ,,2025-01-04 15:00:00
LDSMFG_149858,2025-01-26,DELIVERED,,
LDSMFG_199875,2025-01-22,READ,,2025-01-22 06:00:00
LDSMFG_120260,2025-01-07,FAILED,,
LDSMFG_146416,2025-01-21,DELIVERED,,
LDSMFG_111633,2025-01-22,READ,,2025-01-22 18:00:00
LDSMFG_120470,2025-01-01,READ,,2025-01-01 12:00:00
LDSMFG_131028,2025-01-14,READ,,2025-01-14 13:00:00
LDSMFG_103758,2025-01-21,READ,,2025-01-21 18:00:00
LDSMFG_167789,2025-01-10,READ,,2025-01-10 05:00:00
LDSMFG_117544,2025-01-17,READ,,2025-01-17 19:00:00
LDSMFG_159215,2025-01-11,DELIVERED,,
LDSMFG_140066,2025-01-23,READ,,2025-01-23 14:00:00
LDSMFG_182633,2025-01-10,DELIVERED,,
LDSMFG_148169,2025-01-19,DELIVERED,,
LDSMFG_159258,2025-01-06,READ,,2025-01-06 18:00:00
LDSMFG_157228,2025-01-05,DELIVERED,,
LDSMFG_105599,2025-01-30,READ,,2025-01-30 16:00:00
LDSMFG_159954,2025-01-24,READ,,2025-01-24 05:00:00
LDSMFG_123068,2025-01-04,DELIVERED,,
LDSMFG_144607,2025-01-24,READ,Pay link?,2025-01-24 09:00:00
LDSMFG_125304,2025-01-16,READ,,2025-01-16 02:00:00
LDSMFG_172651,2025-01-27,DELIVERED,,
LDSMFG_100799,2025-01-29,READ,,2025-01-29 12:00:00
LDSMFG_105884,2025-01-05,READ,,2025-01-05 13:00:00
LDSMFG_135628,2025-01-07,DELIVERED,,
LDSMFG_175735,2025-01-30,FAILED,,
LDSMFG_174979,2025-01-14,DELIVERED,,
LDSMFG_161181,2025-01-04,READ,,2025-01-04 09:00:00
LDSMFG_185322,2025-01-05,DELIVERED,,
LDSMFG_130939,2025-01-08,READ,,2025-01-08 11:00:00
LDSMFG_150381,2025-01-18,DELIVERED,,
LDSMFG_123616,2025-01-11,DELIVERED,,
LDSMFG_138939,2025-01-17,FAILED,,
LDSMFG_180353,2025-01-06,READ,,2025-01-06 01:00:00
LDSMFG_115298,2025-01-11,FAILED,,
LDSMFG_122577,2025-01-28,DELIVERED,,
LDSMFG_160294,2025-01-07,FAILED,,
LDSMFG_174738,2025-01-29,READ,,2025-01-29 22:00:00
LDSMFG_176870,2025-01-09,READ,,2025-01-09 17:00:00
LDSMFG_194180,2025-01-26,READ,,2025-01-26 01:00:00
LDSMFG_193158,2025-01-14,READ,,2025-01-14 20:00:00
LDSMFG_176771,2025-01-17,DELIVERED,,
LDSMFG_146249,2025-01-16,READ,,2025-01-16 20:00:00
LDSMFG_107845,2025-01-17,DELIVERED,,
LDSMFG_114481,2025-01-06,READ,,2025-01-06 06:00:00
LDSMFG_176077,2025-01-07,READ,,2025-01-07 16:00:00
LDSMFG_118663,2025-01-16,READ,,2025-01-16 23:00:00
LDSMFG_140480,2025-01-10,FAILED,,
LDSMFG_199836,2025-01-20,READ,,2025-01-20 07:00:00
LDSMFG_180485,2025-01-01,FAILED,,
LDSMFG_180149,2025-01-08,READ,,2025-01-08 13:00:00
LDSMFG_110796,2025-01-10,READ,,2025-01-10 21:00:00
LDSMFG_107901,2025-01-06,DELIVERED,,
LDSMFG_103715,2025-01-30,READ,,2025-01-30 12:00:00
LDSMFG_116798,2025-01-23,READ,,2025-01-23 20:00:00
LDSMFG_128126,2025-01-08,DELIVERED,,
LDSMFG_140321,2025-01-15,FAILED,,
LDSMFG_170056,2025-01-30,READ,,2025-01-30 19:00:00
LDSMFG_184157,2025-01-18,READ,,2025-01-18 13:00:00
LDSMFG_142964,2025-01-22,DELIVERED,,
LDSMFG_159593,2025-01-16,READ,,2025-01-16 01:00:00
LDSMFG_173074,2025-01-12,READ,Pay link?,2025-01-12 04:00:00
LDSMFG_144856,2025-01-14,READ,,2025-01-14 08:00:00
LDSMFG_116391,2025-01-10,READ,,2025-01-10 02:00:00
LDSMFG_128657,2025-01-06,READ,Wrong number,2025-01-06 08:00:00
LDSMFG_136585,2025-01-27,READ,,2025-01-27 16:00:00
LDSMFG_160908,2025-01-01,READ,Pay link?,2025-01-01 23:00:00
LDSMFG_156260,2025-01-23,DELIVERED,,
LDSMFG_126540,2025-01-12,READ,,2025-01-12 19:00:00
LDSMFG_120117,2025-01-22,READ,,2025-01-22 03:00:00
LDSMFG_120969,2025-01-07,READ,,2025-01-07 14:00:00
LDSMFG_195510,2025-01-27,READ,,2025-01-27 08:00:00
LDSMFG_166064,2025-01-04,DELIVERED,,
LDSMFG_132794,2025-01-28,DELIVERED,,
LDSMFG_111067,2025-01-02,DELIVERED,,
LDSMFG_173419,2025-01-07,DELIVERED,,
LDSMFG_161584,2025-01-08,READ,Wrong number,2025-01-08 01:00:00
LDSMFG_190913,2025-01-22,DELIVERED,,
LDSMFG_190199,2025-01-27,READ,,2025-01-27 14:00:00
LDSMFG_121418,2025-01-14,FAILED,,
LDSMFG_192521,2025-01-07,DELIVERED,,
LDSMFG_158326,2025-01-19,FAILED,,
LDSMFG_158110,2025-01-15,DELIVERED,,
LDSMFG_123124,2025-01-29,READ,Wrong number,2025-01-29 17:00:00
LDSMFG_173835,2025-01-25,READ,,2025-01-25 07:00:00
LDSMFG_150494,2025-01-10,READ,Pay link?,2025-01-10 06:00:00
LDSMFG_133689,2025-01-21,READ,,2025-01-21 23:00:00
LDSMFG_127715,2025-01-18,DELIVERED,,
LDSMFG_149107,2025-01-07,READ,,2025-01-07 21:00:00
LDSMFG_121801,2025-01-18,READ,,2025-01-18 10:00:00
LDSMFG_146267,2025-01-15,DELIVERED,,
LDSMFG_162124,2025-01-09,READ,,2025-01-09 07:00:00
LDSMFG_190023,2025-01-19,READ,,2025-01-19 07:00:00
LDSMFG_177882,2025-01-14,DELIVERED,,
LDSMFG_166721,2025-01-14,DELIVERED,,
LDSMFG_114607,2025-01-11,FAILED,,
LDSMFG_184714,2025-01-10,READ,Wrong number,2025-01-10 01:00:00
LDSMFG_166299,2025-01-02,DELIVERED,,
LDSMFG_140371,2025-01-28,READ,,2025-01-28 03:00:00
LDSMFG_194278,2025-01-27,DELIVERED,Wrong number,
LDSMFG_117552,2025-01-18,READ,,2025-01-18 20:00:00
LDSMFG_121214,2025-01-09,FAILED,,
LDSMFG_109568,2025-01-22,READ,,2025-01-22 10:00:00
LDSMFG_193746,2025-01-29,READ,,2025-01-29 18:00:00
LDSMFG_136496,2025-01-28,FAILED,Wrong number,
LDSMFG_124754,2025-01-29,READ,,2025-01-29 23:00:00
LDSMFG_185025,2025-01-18,READ,,2025-01-18 03:00:00
LDSMFG_153305,2025-01-18,FAILED,,
LDSMFG_126539,2025-01-22,FAILED,,
LDSMFG_108982,2025-01-11,READ,,2025-01-11 11:00:00
LDSMFG_161908,2025-01-16,FAILED,,
LDSMFG_149089,2025-01-03,READ,Pay link?,2025-01-03 12:00:00
LDSMFG_152458,2025-01-28,DELIVERED,,
LDSMFG_173525,2025-01-22,READ,,2025-01-22 05:00:00
LDSMFG_156324,2025-01-01,DELIVERED,,
LDSMFG_194872,2025-01-21,READ,Pay link?,2025-01-21 08:00:00
LDSMFG_185505,2025-01-26,DELIVERED,Wrong number,
LDSMFG_135069,2025-01-08,READ,,2025-01-08 12:00:00
LDSMFG_123003,2025-01-21,READ,,2025-01-21 12:00:00
LDSMFG_171092,2025-01-10,DELIVERED,,
LDSMFG_182133,2025-01-04,READ,,2025-01-04 17:00:00
LDSMFG_168743,2025-01-03,DELIVERED,,
LDSMFG_186050,2025-01-12,READ,,2025-01-12 04:00:00
LDSMFG_128431,2025-01-07,DELIVERED,,
LDSMFG_113719,2025-01-19,READ,,2025-01-19 08:00:00
LDSMFG_158656,2025-01-30,READ,Pay link?,2025-01-30 01:00:00
LDSMFG_140133,2025-01-28,READ,,2025-01-28 12:00:00
LDSMFG_112815,2025-01-11,READ,,2025-01-11 18:00:00
LDSMFG_137917,2025-01-02,FAILED,,
LDSMFG_131290,2025-01-26,READ,,2025-01-26 14:00:00
LDSMFG_162082,2025-01-05,READ,,2025-01-05 02:00:00
LDSMFG_189900,2025-01-16,READ,,2025-01-16 12:00:00
LDSMFG_112882,2025-01-22,DELIVERED,,
LDSMFG_168999,2025-01-23,DELIVERED,Pay link?,
LDSMFG_195177,2025-01-25,DELIVERED,,
LDSMFG_163805,2025-01-02,READ,Wrong number,2025-01-02 02:00:00
LDSMFG_147593,2025-01-21,READ,,2025-01-21 22:00:00
LDSMFG_197957,2025-01-23,READ,,2025-01-23 12:00:00
LDSMFG_189726,2025-01-10,FAILED,,
LDSMFG_140228,2025-01-10,DELIVERED,,
LDSMFG_179346,2025-01-27,DELIVERED,,
LDSMFG_106679,2025-01-14,READ,Wrong number,2025-01-14 08:00:00
LDSMFG_152539,2025-01-28,DELIVERED,,
LDSMFG_103316,2025-01-19,DELIVERED,,
LDSMFG_125802,2025-01-22,READ,,2025-01-22 07:00:00
LDSMFG_152122,2025-01-11,FAILED,,
LDSMFG_173649,2025-01-25,READ,Wrong number,2025-01-25 19:00:00
LDSMFG_128660,2025-01-18,DELIVERED,,
LDSMFG_147394,2025-01-17,READ,,2025-01-17 16:00:00
LDSMFG_187348,2025-01-25,DELIVERED,,
LDSMFG_112897,2025-01-16,DELIVERED,,
LDSMFG_133610,2025-01-23,DELIVERED,,
LDSMFG_137639,2025-01-14,READ,,2025-01-14 19:00:00
LDSMFG_100731,2025-01-21,READ,,2025-01-21 07:00:00
LDSMFG_170278,2025-01-24,FAILED,,
LDSMFG_195938,2025-01-18,READ,,2025-01-18 15:00:00
LDSMFG_171538,2025-01-23,READ,,2025-01-23 16:00:00
LDSMFG_107633,2025-01-02,DELIVERED,,
LDSMFG_197884,2025-01-30,READ,,2025-01-30 11:00:00
LDSMFG_197002,2025-01-10,READ,,2025-01-10 02:00:00
LDSMFG_195171,2025-01-15,READ,,2025-01-15 07:00:00
LDSMFG_145287,2025-01-27,READ,,2025-01-27 12:00:00
LDSMFG_100226,2025-01-01,READ,,2025-01-01 23:00:00
LDSMFG_177680,2025-01-10,DELIVERED,,
LDSMFG_185340,2025-01-14,READ,,2025-01-14 14:00:00
LDSMFG_124515,2025-01-19,DELIVERED,,
LDSMFG_163542,2025-01-17,DELIVERED,,
LDSMFG_190665,2025-01-14,READ,,2025-01-14 09:00:00
LDSMFG_103053,2025-01-18,READ,,2025-01-18 21:00:00
LDSMFG_145949,2025-01-21,DELIVERED,,
LDSMFG_115869,2025-01-03,READ,,2025-01-03 14:00:00
LDSMFG_176489,2025-01-26,DELIVERED,,
LDSMFG_176327,2025-01-16,READ,Pay link?,2025-01-16 22:00:00
LDSMFG_129193,2025-01-04,READ,,2025-01-04 02:00:00
LDSMFG_101117,2025-01-16,FAILED,Wrong number,
LDSMFG_164585,2025-01-02,FAILED,,
LDSMFG_157688,2025-01-20,DELIVERED,,
LDSMFG_154672,2025-01-02,DELIVERED,,
LDSMFG_130614,2025-01-23,DELIVERED,,
LDSMFG_105390,2025-01-30,READ,,2025-01-30 18:00:00
LDSMFG_144575,2025-01-18,DELIVERED,,
LDSMFG_182477,2025-01-19,DELIVERED,,
LDSMFG_188647,2025-01-22,DELIVERED,,
LDSMFG_152485,2025-01-05,DELIVERED,,
LDSMFG_107735,2025-01-10,READ,,2025-01-10 07:00:00
LDSMFG_102646,2025-01-27,FAILED,,
LDSMFG_156955,2025-01-29,READ,,2025-01-29 19:00:00
LDSMFG_187184,2025-01-21,READ,,2025-01-21 18:00:00
LDSMFG_138315,2025-01-16,READ,Wrong number,2025-01-16 12:00:00
LDSMFG_168623,2025-01-11,DELIVERED,Pay link?,
LDSMFG_142923,2025-01-03,DELIVERED,,
LDSMFG_169426,2025-01-08,READ,,2025-01-08 01:00:00
LDSMFG_184345,2025-01-17,READ,,2025-01-17 06:00:00
LDSMFG_129975,2025-01-29,READ,,2025-01-29 21:00:00
LDSMFG_194236,2025-01-30,READ,,2025-01-30 13:00:00
LDSMFG_173951,2025-01-23,READ,Wrong number,2025-01-23 03:00:00
LDSMFG_116979,2025-01-14,READ,,2025-01-14 04:00:00
LDSMFG_109007,2025-01-19,DELIVERED,,
LDSMFG_150158,2025-01-04,READ,,2025-01-04 08:00:00
LDSMFG_150921,2025-01-23,READ,,2025-01-23 15:00:00
LDSMFG_113075,2025-01-09,READ,,2025-01-09 08:00:00
LDSMFG_110575,2025-01-25,DELIVERED,,
LDSMFG_108637,2025-01-11,READ,Pay link?,2025-01-11 13:00:00
LDSMFG_180662,2025-01-18,DELIVERED,,
LDSMFG_185238,2025-01-18,FAILED,,
LDSMFG_149486,2025-01-03,DELIVERED,Pay link?,
LDSMFG_118853,2025-01-21,DELIVERED,,
LDSMFG_129192,2025-01-02,READ,,2025-01-02 09:00:00
LDSMFG_115418,2025-01-17,READ,,2025-01-17 18:00:00
LDSMFG_145317,2025-01-30,READ,,2025-01-30 12:00:00
LDSMFG_126729,2025-01-23,DELIVERED,Wrong number,
LDSMFG_167436,2025-01-20,READ,Pay link?,2025-01-20 20:00:00
LDSMFG_107547,2025-01-13,DELIVERED,,
LDSMFG_184166,2025-01-24,READ,,2025-01-24 17:00:00
LDSMFG_150589,2025-01-14,DELIVERED,,
LDSMFG_127861,2025-01-26,READ,,2025-01-26 11:00:00
LDSMFG_131670,2025-01-26,READ,,2025-01-26 17:00:00
LDSMFG_167690,2025-01-01,READ,,2025-01-01 18:00:00
LDSMFG_144579,2025-01-28,READ,,2025-01-28 14:00:00
LDSMFG_104015,2025-01-22,READ,,2025-01-22 16:00:00
LDSMFG_148136,2025-01-19,READ,,2025-01-19 18:00:00
LDSMFG_173988,2025-01-02,DELIVERED,,
LDSMFG_177638,2025-01-26,DELIVERED,,
LDSMFG_148987,2025-01-22,READ,,2025-01-22 05:00:00
LDSMFG_122474,2025-01-26,READ,,2025-01-26 15:00:00
LDSMFG_162296,2025-01-16,DELIVERED,,
LDSMFG_132142,2025-01-03,READ,,2025-01-03 19:00:00
LDSMFG_189007,2025-01-12,READ,,2025-01-12 12:00:00
LDSMFG_131614,2025-01-18,DELIVERED,,
LDSMFG_137293,2025-01-29,DELIVERED,,
LDSMFG_189283,2025-01-04,DELIVERED,,
LDSMFG_177220,2025-01-15,DELIVERED,,
LDSMFG_152897,2025-01-30,DELIVERED,Wrong number,
LDSMFG_174338,2025-01-07,READ,,2025-01-07 10:00:00
LDSMFG_185040,2025-01-11,READ,,2025-01-11 10:00:00
LDSMFG_189660,2025-01-16,FAILED,,
LDSMFG_138440,2025-01-13,DELIVERED,,
LDSMFG_140803,2025-01-22,DELIVERED,,
LDSMFG_142392,2025-01-12,FAILED,,
LDSMFG_195777,2025-01-12,READ,,2025-01-12 16:00:00
LDSMFG_189783,2025-01-07,DELIVERED,,
LDSMFG_161244,2025-01-14,READ,,2025-01-14 22:00:00
LDSMFG_155166,2025-01-03,READ,,2025-01-03 15:00:00
LDSMFG_103678,2025-01-15,DELIVERED,,
LDSMFG_149509,2025-01-15,DELIVERED,,
LDSMFG_148914,2025-01-21,READ,,2025-01-21 14:00:00
LDSMFG_197008,2025-01-04,READ,,2025-01-04 05:00:00
LDSMFG_191072,2025-01-23,DELIVERED,,
LDSMFG_196319,2025-01-02,DELIVERED,,
LDSMFG_106984,2025-01-19,FAILED,,
LDSMFG_115506,2025-01-28,DELIVERED,Pay link?,
LDSMFG_121283,2025-01-22,DELIVERED,,
LDSMFG_101740,2025-01-24,DELIVERED,,
LDSMFG_136662,2025-01-08,READ,,2025-01-08 07:00:00
LDSMFG_144392,2025-01-28,DELIVERED,,
LDSMFG_199124,2025-01-11,READ,,2025-01-11 06:00:00
LDSMFG_177583,2025-01-22,DELIVERED,,
LDSMFG_122869,2025-01-08,DELIVERED,,
LDSMFG_162321,2025-01-11,READ,,2025-01-11 11:00:00
LDSMFG_149613,2025-01-06,READ,,2025-01-06 06:00:00
LDSMFG_155552,2025-01-23,READ,,2025-01-23 11:00:00
LDSMFG_183964,2025-01-13,DELIVERED,,
LDSMFG_166712,2025-01-12,READ,,2025-01-12 07:00:00
LDSMFG_100348,2025-01-06,DELIVERED,,
LDSMFG_186313,2025-01-18,READ,,2025-01-18 21:00:00
LDSMFG_110887,2025-01-23,READ,,2025-01-23 16:00:00
LDSMFG_195805,2025-01-29,READ,,2025-01-29 05:00:00
LDSMFG_169782,2025-01-03,DELIVERED,,
LDSMFG_107657,2025-01-19,DELIVERED,,
LDSMFG_152899,2025-01-05,READ,,2025-01-05 08:00:00
LDSMFG_194174,2025-01-19,DELIVERED,,
LDSMFG_138943,2025-01-28,DELIVERED,,
LDSMFG_193535,2025-01-17,DELIVERED,,
LDSMFG_130512,2025-01-10,FAILED,,
LDSMFG_147710,2025-01-19,DELIVERED,,
LDSMFG_115120,2025-01-28,READ,,2025-01-28 07:00:00
LDSMFG_149431,2025-01-17,DELIVERED,,
LDSMFG_142740,2025-01-08,FAILED,,
LDSMFG_103900,2025-01-27,FAILED,,
LDSMFG_141603,2025-01-16,FAILED,,
LDSMFG_169841,2025-01-22,READ,,2025-01-22 06:00:00
LDSMFG_131866,2025-01-12,DELIVERED,,
LDSMFG_161767,2025-01-10,DELIVERED,,
LDSMFG_171899,2025-01-16,DELIVERED,,
LDSMFG_171541,2025-01-09,READ,Pay link?,2025-01-09 22:00:00
LDSMFG_104267,2025-01-17,READ,,2025-01-17 21:00:00
LDSMFG_171366,2025-01-06,READ,,2025-01-06 13:00:00
LDSMFG_125643,2025-01-15,READ,,2025-01-15 16:00:00
LDSMFG_171307,2025-01-18,DELIVERED,,
LDSMFG_122874,2025-01-02,DELIVERED,,
LDSMFG_143651,2025-01-02,DELIVERED,,
LDSMFG_187967,2025-01-11,DELIVERED,,
LDSMFG_119428,2025-01-03,READ,,2025-01-03 19:00:00
LDSMFG_163614,2025-01-24,READ,,2025-01-24 07:00:00
LDSMFG_178777,2025-01-19,DELIVERED,,
LDSMFG_174130,2025-01-16,DELIVERED,,
LDSMFG_153230,2025-01-16,FAILED,,
LDSMFG_193693,2025-01-21,READ,,2025-01-21 12:00:00
LDSMFG_124667,2025-01-01,DELIVERED,,
LDSMFG_183682,2025-01-11,READ,,2025-01-11 18:00:00
LDSMFG_167439,2025-01-13,DELIVERED,,
LDSMFG_166264,2025-01-10,DELIVERED,,
LDSMFG_106834,2025-01-30,READ,,2025-01-30 17:00:00
LDSMFG_189675,2025-01-25,READ,Pay link?,2025-01-25 20:00:00
LDSMFG_160205,2025-01-03,READ,Pay link?,2025-01-03 23:00:00
LDSMFG_145150,2025-01-08,READ,,2025-01-08 23:00:00
LDSMFG_114834,2025-01-06,READ,,2025-01-06 11:00:00
LDSMFG_117251,2025-01-14,READ,,2025-01-14 11:00:00
LDSMFG_167491,2025-01-10,READ,,2025-01-10 02:00:00
LDSMFG_165844,2025-01-10,READ,Wrong number,2025-01-10 06:00:00
LDSMFG_104019,2025-01-12,READ,,2025-01-12 19:00:00
LDSMFG_142810,2025-01-07,DELIVERED,,
LDSMFG_179258,2025-01-26,READ,,2025-01-26 07:00:00
LDSMFG_162458,2025-01-18,READ,,2025-01-18 03:00:00
LDSMFG_123211,2025-01-13,DELIVERED,,
LDSMFG_135227,2025-01-04,READ,,2025-01-04 07:00:00
LDSMFG_178921,2025-01-16,DELIVERED,,
LDSMFG_118081,2025-01-14,FAILED,,
LDSMFG_149568,2025-01-09,DELIVERED,,
LDSMFG_155461,2025-01-09,READ,,2025-01-09 08:00:00
LDSMFG_120545,2025-01-19,READ,,2025-01-19 12:00:00
LDSMFG_197863,2025-01-20,FAILED,,
LDSMFG_136972,2025-01-16,READ,,2025-01-16 15:00:00
LDSMFG_120343,2025-01-10,DELIVERED,,
LDSMFG_139139,2025-01-18,READ,,2025-01-18 06:00:00
LDSMFG_159226,2025-01-23,READ,,2025-01-23 11:00:00
LDSMFG_160225,2025-01-25,READ,,2025-01-25 03:00:00
LDSMFG_142330,2025-01-15,DELIVERED,,
LDSMFG_179172,2025-01-17,DELIVERED,,
LDSMFG_102117,2025-01-26,READ,,2025-01-26 12:00:00
LDSMFG_162124,2025-01-29,READ,,2025-01-29 23:00:00
LDSMFG_124012,2025-01-29,READ,,2025-01-29 14:00:00
LDSMFG_123674,2025-01-29,READ,,2025-01-29 23:00:00
LDSMFG_168111,2025-01-24,READ,,2025-01-24 17:00:00
LDSMFG_152402,2025-01-26,DELIVERED,Wrong number,
LDSMFG_121706,2025-01-06,DELIVERED,,
LDSMFG_100311,2025-01-15,DELIVERED,,
LDSMFG_146599,2025-01-15,DELIVERED,,
LDSMFG_145483,2025-01-17,FAILED,,
LDSMFG_125552,2025-01-24,READ,,2025-01-24 15:00:00
LDSMFG_117341,2025-01-09,FAILED,,
LDSMFG_132021,2025-01-09,READ,,2025-01-09 02:00:00
LDSMFG_105628,2025-01-21,DELIVERED,,
LDSMFG_193584,2025-01-01,DELIVERED,,
LDSMFG_154050,2025-01-15,READ,,2025-01-15 06:00:00
LDSMFG_173552,2025-01-10,DELIVERED,,
LDSMFG_114433,2025-01-23,DELIVERED,,
LDSMFG_161297,2025-01-19,DELIVERED,,
LDSMFG_174382,2025-01-10,DELIVERED,,
LDSMFG_187517,2025-01-07,DELIVERED,,
LDSMFG_156808,2025-01-26,READ,,2025-01-26 17:00:00
LDSMFG_149328,2025-01-20,DELIVERED,,
LDSMFG_157479,2025-01-28,READ,Pay link?,2025-01-28 12:00:00
LDSMFG_194315,2025-01-23,READ,Wrong number,2025-01-23 14:00:00
LDSMFG_190350,2025-01-24,READ,,2025-01-24 11:00:00
LDSMFG_191218,2025-01-13,DELIVERED,,
LDSMFG_185550,2025-01-06,DELIVERED,,
LDSMFG_100837,2025-01-16,DELIVERED,,
LDSMFG_129329,2025-01-21,FAILED,,
LDSMFG_113320,2025-01-29,DELIVERED,,
LDSMFG_103067,2025-01-19,READ,,2025-01-19 14:00:00
LDSMFG_156725,2025-01-20,READ,,2025-01-20 19:00:00
LDSMFG_162225,2025-01-06,READ,,2025-01-06 16:00:00
LDSMFG_118618,2025-01-02,READ,,2025-01-02 19:00:00
LDSMFG_116692,2025-01-22,DELIVERED,,
LDSMFG_188309,2025-01-14,DELIVERED,Pay link?,
LDSMFG_117926,2025-01-21,DELIVERED,,
LDSMFG_162632,2025-01-02,READ,,2025-01-02 19:00:00
LDSMFG_169180,2025-01-26,DELIVERED,,
LDSMFG_101284,2025-01-14,DELIVERED,,
LDSMFG_166765,2025-01-03,DELIVERED,,
LDSMFG_169152,2025-01-20,READ,,2025-01-20 23:00:00
LDSMFG_134770,2025-01-05,FAILED,,
LDSMFG_153903,2025-01-03,DELIVERED,,
LDSMFG_135925,2025-01-10,READ,,2025-01-10 10:00:00
LDSMFG_180858,2025-01-19,FAILED,,
LDSMFG_192125,2025-01-13,READ,,2025-01-13 09:00:00
LDSMFG_135920,2025-01-23,READ,,2025-01-23 18:00:00
LDSMFG_138935,2025-01-11,READ,,2025-01-11 02:00:00
LDSMFG_183637,2025-01-20,DELIVERED,,
LDSMFG_111924,2025-01-25,DELIVERED,,
LDSMFG_170886,2025-01-13,DELIVERED,,
LDSMFG_163521,2025-01-17,DELIVERED,,
LDSMFG_117892,2025-01-30,DELIVERED,,
LDSMFG_142106,2025-01-05,READ,,2025-01-05 22:00:00
LDSMFG_177861,2025-01-01,DELIVERED,Wrong number,
LDSMFG_180367,2025-01-06,READ,,2025-01-06 08:00:00
LDSMFG_180209,2025-01-21,DELIVERED,,
LDSMFG_176998,2025-01-29,FAILED,,
LDSMFG_136644,2025-01-27,FAILED,,
LDSMFG_181838,2025-01-28,READ,,2025-01-28 06:00:00
LDSMFG_144998,2025-01-15,READ,Wrong number,2025-01-15 22:00:00
LDSMFG_172087,2025-01-30,READ,,2025-01-30 06:00:00
LDSMFG_140337,2025-01-04,DELIVERED,,
LDSMFG_149942,2025-01-15,DELIVERED,,
LDSMFG_137882,2025-01-17,DELIVERED,,
LDSMFG_181063,2025-01-15,READ,,2025-01-15 05:00:00
LDSMFG_103196,2025-01-09,READ,,2025-01-09 04:00:00
LDSMFG_156817,2025-01-26,DELIVERED,,
LDSMFG_126632,2025-01-28,READ,,2025-01-28 10:00:00
LDSMFG_110083,2025-01-07,READ,,2025-01-07 22:00:00
LDSMFG_143764,2025-01-17,READ,,2025-01-17 11:00:00
LDSMFG_186415,2025-01-15,DELIVERED,,
LDSMFG_152178,2025-01-27,READ,,2025-01-27 08:00:00
LDSMFG_186006,2025-01-12,READ,,2025-01-12 12:00:00
LDSMFG_163594,2025-01-19,READ,,2025-01-19 09:00:00
LDSMFG_146028,2025-01-14,READ,,2025-01-14 20:00:00
LDSMFG_104232,2025-01-05,DELIVERED,,
LDSMFG_178781,2025-01-29,DELIVERED,,
LDSMFG_145148,2025-01-19,READ,,2025-01-19 19:00:00
LDSMFG_185446,2025-01-04,READ,,2025-01-04 01:00:00
LDSMFG_117153,2025-01-02,READ,,2025-01-02 23:00:00
LDSMFG_158513,2025-01-13,READ,,2025-01-13 16:00:00
LDSMFG_116302,2025-01-12,DELIVERED,Pay link?,
LDSMFG_168398,2025-01-26,READ,Pay link?,2025-01-26 23:00:00
LDSMFG_167386,2025-01-26,READ,,2025-01-26 03:00:00
LDSMFG_103503,2025-01-04,DELIVERED,,
LDSMFG_175803,2025-01-08,READ,,2025-01-08 14:00:00
LDSMFG_123904,2025-01-16,READ,,2025-01-16 02:00:00
LDSMFG_197650,2025-01-21,READ,,2025-01-21 13:00:00
LDSMFG_129600,2025-01-09,DELIVERED,Pay link?,
LDSMFG_178978,2025-01-22,DELIVERED,,
LDSMFG_162249,2025-01-15,FAILED,,
LDSMFG_178019,2025-01-26,DELIVERED,,
LDSMFG_194775,2025-01-28,DELIVERED,,
LDSMFG_166498,2025-01-24,DELIVERED,Wrong number,
LDSMFG_107929,2025-01-21,READ,,2025-01-21 22:00:00
LDSMFG_189612,2025-01-01,FAILED,,
LDSMFG_110541,2025-01-08,DELIVERED,,
LDSMFG_165198,2025-01-13,READ,Pay link?,2025-01-13 01:00:00
LDSMFG_187272,2025-01-16,DELIVERED,,
LDSMFG_159477,2025-01-19,READ,,2025-01-19 09:00:00
LDSMFG_178402,2025-01-15,DELIVERED,,
LDSMFG_194003,2025-01-03,FAILED,,
LDSMFG_122843,2025-01-09,DELIVERED,Wrong number,
LDSMFG_178051,2025-01-04,DELIVERED,,
LDSMFG_146812,2025-01-10,READ,,2025-01-10 06:00:00
LDSMFG_182843,2025-01-19,READ,,2025-01-19 08:00:00
LDSMFG_187774,2025-01-04,READ,,2025-01-04 21:00:00
LDSMFG_177464,2025-01-24,READ,,2025-01-24 17:00:00
LDSMFG_197221,2025-01-12,FAILED,,
LDSMFG_109271,2025-01-25,DELIVERED,,
LDSMFG_140814,2025-01-20,READ,,2025-01-20 18:00:00
LDSMFG_174732,2025-01-03,READ,,2025-01-03 05:00:00
LDSMFG_141914,2025-01-06,DELIVERED,,
LDSMFG_151548,2025-01-23,DELIVERED,,
LDSMFG_159677,2025-01-21,DELIVERED,,
LDSMFG_135852,2025-01-17,READ,,2025-01-17 07:00:00
LDSMFG_147898,2025-01-10,READ,,2025-01-10 12:00:00
LDSMFG_101493,2025-01-25,FAILED,,
LDSMFG_164750,2025-01-29,DELIVERED,,
LDSMFG_188188,2025-01-24,READ,,2025-01-24 06:00:00
LDSMFG_111042,2025-01-01,FAILED,,
