id,lead_code,suggested_action,TARGET
35213,LDSMFG_135212,ACTION_DIGITAL,0.2
35214,LDSMFG_135213,ACTION_DIGITAL,0.51
35215,LDSMFG_135214,ACTION_DIGITAL,0.81
35216,LDSMFG_135215,ACTION_HUMAN_CALL,0.57
35217,LDSMFG_135216,ACTION_HUMAN_CALL,0.5
35218,LDSMFG_135217,ACTION_HUMAN_CALL,0.39
35219,LDSMFG_135218,ACTION_FIELD,0.44
35220,LDSMFG_135219,ACTION_BOT,0.26
35221,LDSMFG_135220,ACTION_HUMAN_CALL,0.9
35222,LDSMFG_135221,ACTION_HUMAN_CALL,0.53
35223,LDSMFG_135222,ACTION_BOT,0.39
35224,LDSMFG_135223,ACTION_HUMAN_CALL,0.13
35225,LDSMFG_135224,ACTION_HUMAN_CALL,0.77
35226,LDSMFG_135225,ACTION_FIELD,0.41
35227,LDSMFG_135226,ACTION_HUMAN_CALL,0.24
35228,LDSMFG_135227,ACTION_BOT,0.68
35229,LDSMFG_135228,ACTION_BOT,0.22
35230,LDSMFG_135229,ACTION_BOT,0.32
35231,LDSMFG_135230,ACTION_HUMAN_CALL,0.01
35232,LDSMFG_135231,ACTION_DIGITAL,0.05
35233,LDSMFG_135232,ACTION_FIELD,0.41
35234,LDSMFG_135233,ACTION_HUMAN_CALL,0.35
35235,LDSMFG_135234,ACTION_FIELD,0.34
35236,LDSMFG_135235,ACTION_BOT,0.28
35237,LDSMFG_135236,ACTION_DIGITAL,0.29
35238,LDSMFG_135237,ACTION_BOT,0.11
35239,LDSMFG_135238,ACTION_FIELD,0.41
35240,LDSMFG_135239,ACTION_HUMAN_CALL,0.44
35241,LDSMFG_135240,ACTION_DIGITAL,0.38
35242,LDSMFG_135241,ACTION_HUMAN_CALL,0.48
35243,LDSMFG_135242,ACTION_BOT,0.29
35244,LDSMFG_135243,ACTION_HUMAN_CALL,0.57
35245,LDSMFG_135244,ACTION_BOT,0.14
35246,LDSMFG_135245,ACTION_DIGITAL,0.74
35247,LDSMFG_135246,ACTION_BOT,0.55
35248,LDSMFG_135247,ACTION_BOT,0.32
35249,LDSMFG_135248,ACTION_HUMAN_CALL,0.08
35250,LDSMFG_135249,ACTION_BOT,0.26
35251,LDSMFG_135250,ACTION_DIGITAL,0.55
35252,LDSMFG_135251,ACTION_DIGITAL,0.14
35253,LDSMFG_135252,ACTION_DIGITAL,0.27
35254,LDSMFG_135253,ACTION_HUMAN_CALL,0.22
35255,LDSMFG_135254,ACTION_DIGITAL,0.48
35256,LDSMFG_135255,ACTION_DIGITAL,0.21
35257,LDSMFG_135256,ACTION_DIGITAL,0.79
35258,LDSMFG_135257,ACTION_DIGITAL,0.28
35259,LDSMFG_135258,ACTION_BOT,0.24
35260,LDSMFG_135259,ACTION_BOT,0.34
35261,LDSMFG_135260,ACTION_BOT,0.54
35262,LDSMFG_135261,ACTION_FIELD,0.38
35263,LDSMFG_135262,ACTION_BOT,0.23
35264,LDSMFG_135263,ACTION_FIELD,0.33
35265,LDSMFG_135264,ACTION_HUMAN_CALL,0.35
35266,LDSMFG_135265,ACTION_HUMAN_CALL,0.53
35267,LDSMFG_135266,ACTION_DIGITAL,0.54
35268,LDSMFG_135267,ACTION_HUMAN_CALL,0.57
35269,LDSMFG_135268,ACTION_BOT,0.38
35270,LDSMFG_135269,ACTION_HUMAN_CALL,0.43
35271,LDSMFG_135270,ACTION_DIGITAL,0.63
35272,LDSMFG_135271,ACTION_BOT,0.34
35273,LDSMFG_135272,ACTION_HUMAN_CALL,0.45
35274,LDSMFG_135273,ACTION_DIGITAL,0.43
35275,LDSMFG_135274,ACTION_FIELD,0.65
35276,LDSMFG_135275,ACTION_DIGITAL,0.29
35277,LDSMFG_135276,ACTION_HUMAN_CALL,0.2
35278,LDSMFG_135277,ACTION_FIELD,0.3
35279,LDSMFG_135278,ACTION_DIGITAL,0.56
35280,LDSMFG_135279,ACTION_DIGITAL,0.21
35281,LDSMFG_135280,ACTION_DIGITAL,0.59
35282,LDSMFG_135281,ACTION_DIGITAL,0.58
35283,LDSMFG_135282,ACTION_FIELD,0.35
35284,LDSMFG_135283,ACTION_DIGITAL,0.54
35285,LDSMFG_135284,ACTION_BOT,0.22
35286,LDSMFG_135285,ACTION_FIELD,0.4
35287,LDSMFG_135286,ACTION_BOT,0.38
35288,LDSMFG_135287,ACTION_FIELD,0.37
35289,LDSMFG_135288,ACTION_HUMAN_CALL,0.82
35290,LDSMFG_135289,ACTION_BOT,0.26
35291,LDSMFG_135290,ACTION_FIELD,0.64
35292,LDSMFG_135291,ACTION_DIGITAL,0.72
35293,LDSMFG_135292,ACTION_DIGITAL,0.27
35294,LDSMFG_135293,ACTION_FIELD,0.46
35295,LDSMFG_135294,ACTION_BOT,0.51
35296,LDSMFG_135295,ACTION_BOT,0.52
35297,LDSMFG_135296,ACTION_FIELD,0.4
35298,LDSMFG_135297,ACTION_DIGITAL,0.19
35299,LDSMFG_135298,ACTION_BOT,0.34
35300,LDSMFG_135299,ACTION_DIGITAL,0.49
35301,LDSMFG_135300,ACTION_BOT,0.16
35302,LDSMFG_135301,ACTION_HUMAN_CALL,0.46
35303,LDSMFG_135302,ACTION_FIELD,0.29
35304,LDSMFG_135303,ACTION_BOT,0.35
35305,LDSMFG_135304,ACTION_HUMAN_CALL,0.13
35306,LDSMFG_135305,ACTION_DIGITAL,0.23
35307,LDSMFG_135306,ACTION_FIELD,0.39
35308,LDSMFG_135307,ACTION_HUMAN_CALL,0.63
35309,LDSMFG_135308,ACTION_DIGITAL,0.79
35310,LDSMFG_135309,ACTION_BOT,0.56
35311,LDSMFG_135310,ACTION_BOT,0.27
35312,LDSMFG_135311,ACTION_FIELD,0.4
35313,LDSMFG_135312,ACTION_BOT,0.42
35314,LDSMFG_135313,ACTION_DIGITAL,0.46
35315,LDSMFG_135314,ACTION_HUMAN_CALL,0.48
35316,LDSMFG_135315,ACTION_DIGITAL,0.32
35317,LDSMFG_135316,ACTION_BOT,0.5
35318,LDSMFG_135317,ACTION_DIGITAL,0.13
35319,LDSMFG_135318,ACTION_DIGITAL,0.81
35320,LDSMFG_135319,ACTION_FIELD,0.34
35321,LDSMFG_135320,ACTION_HUMAN_CALL,0.08
35322,LDSMFG_135321,ACTION_HUMAN_CALL,0.38
35323,LDSMFG_135322,ACTION_BOT,0.19
35324,LDSMFG_135323,ACTION_FIELD,0.45
35325,LDSMFG_135324,ACTION_BOT,0.26
35326,LDSMFG_135325,ACTION_DIGITAL,0.32
35327,LDSMFG_135326,ACTION_BOT,0.12
35328,LDSMFG_135327,ACTION_FIELD,0.44
35329,LDSMFG_135328,ACTION_BOT,0.48
35330,LDSMFG_135329,ACTION_DIGITAL,0.63
35331,LDSMFG_135330,ACTION_BOT,0.58
35332,LDSMFG_135331,ACTION_BOT,0.69
35333,LDSMFG_135332,ACTION_HUMAN_CALL,0.08
35334,LDSMFG_135333,ACTION_BOT,0.31
35335,LDSMFG_135334,ACTION_FIELD,0.4
35336,LDSMFG_135335,ACTION_DIGITAL,0.59
35337,LDSMFG_135336,ACTION_FIELD,0.7
35338,LDSMFG_135337,ACTION_BOT,0.51
35339,LDSMFG_135338,ACTION_BOT,0.36
35340,LDSMFG_135339,ACTION_HUMAN_CALL,0.68
35341,LDSMFG_135340,ACTION_BOT,0.42
35342,LDSMFG_135341,ACTION_FIELD,0.38
35343,LDSMFG_135342,ACTION_HUMAN_CALL,0.66
35344,LDSMFG_135343,ACTION_BOT,0.24
35345,LDSMFG_135344,ACTION_DIGITAL,0.78
35346,LDSMFG_135345,ACTION_DIGITAL,0.43
35347,LDSMFG_135346,ACTION_HUMAN_CALL,0.52
35348,LDSMFG_135347,ACTION_BOT,0.2
35349,LDSMFG_135348,ACTION_DIGITAL,0.13
35350,LDSMFG_135349,ACTION_HUMAN_CALL,0.38
35351,LDSMFG_135350,ACTION_FIELD,0.76
35352,LDSMFG_135351,ACTION_FIELD,0.41
35353,LDSMFG_135352,ACTION_DIGITAL,0.54
35354,LDSMFG_135353,ACTION_FIELD,0.69
35355,LDSMFG_135354,ACTION_HUMAN_CALL,0.63
35356,LDSMFG_135355,ACTION_FIELD,0.45
35357,LDSMFG_135356,ACTION_HUMAN_CALL,0.6
35358,LDSMFG_135357,ACTION_HUMAN_CALL,0.21
35359,LDSMFG_135358,ACTION_BOT,0.15
35360,LDSMFG_135359,ACTION_BOT,0.25
35361,LDSMFG_135360,ACTION_FIELD,0.39
35362,LDSMFG_135361,ACTION_DIGITAL,0.63
35363,LDSMFG_135362,ACTION_DIGITAL,0.65
35364,LDSMFG_135363,ACTION_DIGITAL,0.36
35365,LDSMFG_135364,ACTION_HUMAN_CALL,0.3
35366,LDSMFG_135365,ACTION_HUMAN_CALL,0.23
35367,LDSMFG_135366,ACTION_DIGITAL,0.64
35368,LDSMFG_135367,ACTION_FIELD,0.41
35369,LDSMFG_135368,ACTION_BOT,0.39
35370,LDSMFG_135369,ACTION_BOT,0.63
35371,LDSMFG_135370,ACTION_BOT,0.4
35372,LDSMFG_135371,ACTION_DIGITAL,0.44
35373,LDSMFG_135372,ACTION_HUMAN_CALL,0.22
35374,LDSMFG_135373,ACTION_HUMAN_CALL,0.68
35375,LDSMFG_135374,ACTION_HUMAN_CALL,0.43
35376,LDSMFG_135375,ACTION_HUMAN_CALL,0.38
35377,LDSMFG_135376,ACTION_FIELD,0.53
35378,LDSMFG_135377,ACTION_BOT,0.38
35379,LDSMFG_135378,ACTION_FIELD,0.36
35380,LDSMFG_135379,ACTION_HUMAN_CALL,0.68
35381,LDSMFG_135380,ACTION_BOT,0.16
35382,LDSMFG_135381,ACTION_BOT,0.23
35383,LDSMFG_135382,ACTION_DIGITAL,0.54
35384,LDSMFG_135383,ACTION_DIGITAL,0.46
35385,LDSMFG_135384,ACTION_HUMAN_CALL,0.51
35386,LDSMFG_135385,ACTION_DIGITAL,0.63
35387,LDSMFG_135386,ACTION_HUMAN_CALL,0.57
35388,LDSMFG_135387,ACTION_DIGITAL,0.46
35389,LDSMFG_135388,ACTION_BOT,0.25
35390,LDSMFG_135389,ACTION_DIGITAL,0.47
35391,LDSMFG_135390,ACTION_DIGITAL,0.52
35392,LDSMFG_135391,ACTION_HUMAN_CALL,0.78
35393,LDSMFG_135392,ACTION_BOT,0.65
35394,LDSMFG_135393,ACTION_BOT,0.48
35395,LDSMFG_135394,ACTION_HUMAN_CALL,0.37
35396,LDSMFG_135395,ACTION_BOT,0.15
35397,LDSMFG_135396,ACTION_BOT,0.51
35398,LDSMFG_135397,ACTION_DIGITAL,0.31
35399,LDSMFG_135398,ACTION_DIGITAL,0.66
35400,LDSMFG_135399,ACTION_DIGITAL,0.52
35401,LDSMFG_135400,ACTION_DIGITAL,0.67
35402,LDSMFG_135401,ACTION_DIGITAL,0.43
35403,LDSMFG_135402,ACTION_DIGITAL,0.19
35404,LDSMFG_135403,ACTION_FIELD,0.71
35405,LDSMFG_135404,ACTION_DIGITAL,0.68
35406,LDSMFG_135405,ACTION_HUMAN_CALL,0.81
35407,LDSMFG_135406,ACTION_BOT,0.13
35408,LDSMFG_135407,ACTION_DIGITAL,0.28
35409,LDSMFG_135408,ACTION_DIGITAL,0.3
35410,LDSMFG_135409,ACTION_BOT,0.16
35411,LDSMFG_135410,ACTION_DIGITAL,0.71
35412,LDSMFG_135411,ACTION_DIGITAL,0.42
35413,LDSMFG_135412,ACTION_BOT,0.47
35414,LDSMFG_135413,ACTION_DIGITAL,0.23
35415,LDSMFG_135414,ACTION_BOT,0.39
35416,LDSMFG_135415,ACTION_FIELD,0.33
35417,LDSMFG_135416,ACTION_HUMAN_CALL,0.38
35418,LDSMFG_135417,ACTION_BOT,0.05
35419,LDSMFG_135418,ACTION_HUMAN_CALL,0.47
35420,LDSMFG_135419,ACTION_HUMAN_CALL,0.49
35421,LDSMFG_135420,ACTION_DIGITAL,0.43
35422,LDSMFG_135421,ACTION_BOT,0.21
35423,LDSMFG_135422,ACTION_HUMAN_CALL,0.66
35424,LDSMFG_135423,ACTION_HUMAN_CALL,0.31
35425,LDSMFG_135424,ACTION_DIGITAL,0.25
35426,LDSMFG_135425,ACTION_HUMAN_CALL,0.84
35427,LDSMFG_135426,ACTION_HUMAN_CALL,0.37
35428,LDSMFG_135427,ACTION_FIELD,0.68
35429,LDSMFG_135428,ACTION_BOT,0.44
35430,LDSMFG_135429,ACTION_DIGITAL,0.24
35431,LDSMFG_135430,ACTION_FIELD,0.69
35432,LDSMFG_135431,ACTION_BOT,0.36
35433,LDSMFG_135432,ACTION_FIELD,0.38
35434,LDSMFG_135433,ACTION_FIELD,0.41
35435,LDSMFG_135434,ACTION_BOT,0.24
35436,LDSMFG_135435,ACTION_BOT,0.44
35437,LDSMFG_135436,ACTION_BOT,0.74
35438,LDSMFG_135437,ACTION_DIGITAL,0.7
35439,LDSMFG_135438,ACTION_DIGITAL,0.53
35440,LDSMFG_135439,ACTION_DIGITAL,0.65
35441,LDSMFG_135440,ACTION_FIELD,0.48
35442,LDSMFG_135441,ACTION_HUMAN_CALL,0.31
35443,LDSMFG_135442,ACTION_BOT,0.11
35444,LDSMFG_135443,ACTION_HUMAN_CALL,0.88
35445,LDSMFG_135444,ACTION_DIGITAL,0.39
35446,LDSMFG_135445,ACTION_DIGITAL,0.52
35447,LDSMFG_135446,ACTION_FIELD,0.45
35448,LDSMFG_135447,ACTION_HUMAN_CALL,0.44
35449,LDSMFG_135448,ACTION_BOT,0.47
35450,LDSMFG_135449,ACTION_BOT,0.21
35451,LDSMFG_135450,ACTION_FIELD,0.77
35452,LDSMFG_135451,ACTION_BOT,0.14
35453,LDSMFG_135452,ACTION_HUMAN_CALL,0.65
35454,LDSMFG_135453,ACTION_HUMAN_CALL,0.5
35455,LDSMFG_135454,ACTION_HUMAN_CALL,0.42
35456,LDSMFG_135455,ACTION_BOT,0.24
35457,LDSMFG_135456,ACTION_HUMAN_CALL,0.35
35458,LDSMFG_135457,ACTION_HUMAN_CALL,0.08
35459,LDSMFG_135458,ACTION_FIELD,0.6
35460,LDSMFG_135459,ACTION_HUMAN_CALL,0.73
35461,LDSMFG_135460,ACTION_BOT,0.72
35462,LDSMFG_135461,ACTION_FIELD,0.46
35463,LDSMFG_135462,ACTION_BOT,0.0
35464,LDSMFG_135463,ACTION_BOT,0.32
35465,LDSMFG_135464,ACTION_FIELD,0.37
35466,LDSMFG_135465,ACTION_HUMAN_CALL,0.76
35467,LDSMFG_135466,ACTION_DIGITAL,0.37
35468,LDSMFG_135467,ACTION_DIGITAL,0.59
35469,LDSMFG_135468,ACTION_FIELD,0.39
35470,LDSMFG_135469,ACTION_BOT,0.31
35471,LDSMFG_135470,ACTION_FIELD,0.48
35472,LDSMFG_135471,ACTION_HUMAN_CALL,0.1
35473,LDSMFG_135472,ACTION_BOT,0.11
35474,LDSMFG_135473,ACTION_BOT,0.38
35475,LDSMFG_135474,ACTION_DIGITAL,0.29
35476,LDSMFG_135475,ACTION_BOT,0.25
35477,LDSMFG_135476,ACTION_HUMAN_CALL,0.32
35478,LDSMFG_135477,ACTION_HUMAN_CALL,0.15
35479,LDSMFG_135478,ACTION_BOT,0.1
35480,LDSMFG_135479,ACTION_DIGITAL,0.54
35481,LDSMFG_135480,ACTION_BOT,0.36
35482,LDSMFG_135481,ACTION_BOT,0.51
35483,LDSMFG_135482,ACTION_DIGITAL,0.32
35484,LDSMFG_135483,ACTION_FIELD,0.31
35485,LDSMFG_135484,ACTION_DIGITAL,0.75
35486,LDSMFG_135485,ACTION_BOT,0.59
35487,LDSMFG_135486,ACTION_HUMAN_CALL,0.45
35488,LDSMFG_135487,ACTION_FIELD,0.41
35489,LDSMFG_135488,ACTION_HUMAN_CALL,0.34
35490,LDSMFG_135489,ACTION_FIELD,0.71
35491,LDSMFG_135490,ACTION_HUMAN_CALL,0.41
35492,LDSMFG_135491,ACTION_BOT,0.41
35493,LDSMFG_135492,ACTION_FIELD,0.42
35494,LDSMFG_135493,ACTION_HUMAN_CALL,0.27
35495,LDSMFG_135494,ACTION_DIGITAL,0.39
35496,LDSMFG_135495,ACTION_BOT,0.35
35497,LDSMFG_135496,ACTION_FIELD,0.6
35498,LDSMFG_135497,ACTION_FIELD,0.69
35499,LDSMFG_135498,ACTION_BOT,0.1
35500,LDSMFG_135499,ACTION_HUMAN_CALL,0.33
35501,LDSMFG_135500,ACTION_BOT,0.4
35502,LDSMFG_135501,ACTION_HUMAN_CALL,0.33
35503,LDSMFG_135502,ACTION_BOT,0.32
35504,LDSMFG_135503,ACTION_BOT,0.19
35505,LDSMFG_135504,ACTION_BOT,0.3
35506,LDSMFG_135505,ACTION_DIGITAL,0.63
35507,LDSMFG_135506,ACTION_HUMAN_CALL,0.65
35508,LDSMFG_135507,ACTION_HUMAN_CALL,0.19
35509,LDSMFG_135508,ACTION_HUMAN_CALL,0.49
35510,LDSMFG_135509,ACTION_FIELD,0.4
35511,LDSMFG_135510,ACTION_FIELD,0.37
35512,LDSMFG_135511,ACTION_DIGITAL,0.81
35513,LDSMFG_135512,ACTION_DIGITAL,0.31
35514,LDSMFG_135513,ACTION_FIELD,0.71
35515,LDSMFG_135514,ACTION_FIELD,0.39
35516,LDSMFG_135515,ACTION_HUMAN_CALL,0.17
35517,LDSMFG_135516,ACTION_DIGITAL,0.3
35518,LDSMFG_135517,ACTION_BOT,0.16
35519,LDSMFG_135518,ACTION_BOT,0.58
35520,LDSMFG_135519,ACTION_HUMAN_CALL,0.5
35521,LDSMFG_135520,ACTION_DIGITAL,0.51
35522,LDSMFG_135521,ACTION_FIELD,0.4
35523,LDSMFG_135522,ACTION_FIELD,0.73
35524,LDSMFG_135523,ACTION_FIELD,0.37
35525,LDSMFG_135524,ACTION_FIELD,0.36
35526,LDSMFG_135525,ACTION_HUMAN_CALL,0.49
35527,LDSMFG_135526,ACTION_BOT,0.13
35528,LDSMFG_135527,ACTION_HUMAN_CALL,0.22
35529,LDSMFG_135528,ACTION_BOT,0.54
35530,LDSMFG_135529,ACTION_DIGITAL,0.61
35531,LDSMFG_135530,ACTION_BOT,0.55
35532,LDSMFG_135531,ACTION_BOT,0.16
35533,LDSMFG_135532,ACTION_DIGITAL,0.75
35534,LDSMFG_135533,ACTION_FIELD,0.4
35535,LDSMFG_135534,ACTION_HUMAN_CALL,0.56
35536,LDSMFG_135535,ACTION_FIELD,0.4
35537,LDSMFG_135536,ACTION_BOT,0.4
35538,LDSMFG_135537,ACTION_BOT,0.41
35539,LDSMFG_135538,ACTION_BOT,0.46
35540,LDSMFG_135539,ACTION_BOT,0.22
35541,LDSMFG_135540,ACTION_FIELD,0.7
35542,LDSMFG_135541,ACTION_FIELD,0.38
35543,LDSMFG_135542,ACTION_BOT,0.44
35544,LDSMFG_135543,ACTION_FIELD,0.61
35545,LDSMFG_135544,ACTION_FIELD,0.32
35546,LDSMFG_135545,ACTION_DIGITAL,0.36
35547,LDSMFG_135546,ACTION_BOT,0.65
35548,LDSMFG_135547,ACTION_DIGITAL,0.62
35549,LDSMFG_135548,ACTION_HUMAN_CALL,0.26
35550,LDSMFG_135549,ACTION_HUMAN_CALL,0.1
35551,LDSMFG_135550,ACTION_BOT,0.45
35552,LDSMFG_135551,ACTION_BOT,0.34
35553,LDSMFG_135552,ACTION_HUMAN_CALL,0.54
35554,LDSMFG_135553,ACTION_FIELD,0.43
35555,LDSMFG_135554,ACTION_HUMAN_CALL,0.37
35556,LDSMFG_135555,ACTION_BOT,0.1
35557,LDSMFG_135556,ACTION_DIGITAL,0.53
35558,LDSMFG_135557,ACTION_FIELD,0.4
35559,LDSMFG_135558,ACTION_HUMAN_CALL,0.8
35560,LDSMFG_135559,ACTION_FIELD,0.67
35561,LDSMFG_135560,ACTION_DIGITAL,0.61
35562,LDSMFG_135561,ACTION_BOT,0.69
35563,LDSMFG_135562,ACTION_HUMAN_CALL,0.58
35564,LDSMFG_135563,ACTION_DIGITAL,0.74
35565,LDSMFG_135564,ACTION_FIELD,0.38
35566,LDSMFG_135565,ACTION_BOT,0.4
35567,LDSMFG_135566,ACTION_FIELD,0.49
35568,LDSMFG_135567,ACTION_FIELD,0.71
35569,LDSMFG_135568,ACTION_FIELD,0.4
35570,LDSMFG_135569,ACTION_HUMAN_CALL,0.56
35571,LDSMFG_135570,ACTION_DIGITAL,0.38
35572,LDSMFG_135571,ACTION_BOT,0.44
35573,LDSMFG_135572,ACTION_FIELD,0.47
35574,LDSMFG_135573,ACTION_HUMAN_CALL,0.23
35575,LDSMFG_135574,ACTION_FIELD,0.27
35576,LDSMFG_135575,ACTION_BOT,0.27
35577,LDSMFG_135576,ACTION_FIELD,0.78
35578,LDSMFG_135577,ACTION_FIELD,0.44
35579,LDSMFG_135578,ACTION_FIELD,0.38
35580,LDSMFG_135579,ACTION_FIELD,0.44
35581,LDSMFG_135580,ACTION_BOT,0.12
35582,LDSMFG_135581,ACTION_BOT,0.42
35583,LDSMFG_135582,ACTION_DIGITAL,0.45
35584,LDSMFG_135583,ACTION_DIGITAL,0.49
35585,LDSMFG_135584,ACTION_BOT,0.18
35586,LDSMFG_135585,ACTION_DIGITAL,0.69
35587,LDSMFG_135586,ACTION_HUMAN_CALL,0.11
35588,LDSMFG_135587,ACTION_DIGITAL,0.31
35589,LDSMFG_135588,ACTION_HUMAN_CALL,0.62
35590,LDSMFG_135589,ACTION_HUMAN_CALL,0.02
35591,LDSMFG_135590,ACTION_BOT,0.51
35592,LDSMFG_135591,ACTION_HUMAN_CALL,0.64
35593,LDSMFG_135592,ACTION_DIGITAL,0.18
35594,LDSMFG_135593,ACTION_DIGITAL,0.83
35595,LDSMFG_135594,ACTION_FIELD,0.68
35596,LDSMFG_135595,ACTION_DIGITAL,0.47
35597,LDSMFG_135596,ACTION_FIELD,0.39
35598,LDSMFG_135597,ACTION_DIGITAL,0.71
35599,LDSMFG_135598,ACTION_HUMAN_CALL,0.25
35600,LDSMFG_135599,ACTION_FIELD,0.78
35601,LDSMFG_135600,ACTION_BOT,0.44
35602,LDSMFG_135601,ACTION_FIELD,0.71
35603,LDSMFG_135602,ACTION_FIELD,0.42
35604,LDSMFG_135603,ACTION_FIELD,0.42
35605,LDSMFG_135604,ACTION_FIELD,0.44
35606,LDSMFG_135605,ACTION_DIGITAL,0.63
35607,LDSMFG_135606,ACTION_DIGITAL,0.33
35608,LDSMFG_135607,ACTION_FIELD,0.49
35609,LDSMFG_135608,ACTION_FIELD,0.43
35610,LDSMFG_135609,ACTION_DIGITAL,0.33
35611,LDSMFG_135610,ACTION_HUMAN_CALL,0.58
35612,LDSMFG_135611,ACTION_DIGITAL,0.34
35613,LDSMFG_135612,ACTION_FIELD,0.3
35614,LDSMFG_135613,ACTION_BOT,0.11
35615,LDSMFG_135614,ACTION_FIELD,0.73
35616,LDSMFG_135615,ACTION_HUMAN_CALL,0.51
35617,LDSMFG_135616,ACTION_BOT,0.45
35618,LDSMFG_135617,ACTION_FIELD,0.36
35619,LDSMFG_135618,ACTION_DIGITAL,0.15
35620,LDSMFG_135619,ACTION_DIGITAL,0.39
35621,LDSMFG_135620,ACTION_FIELD,0.47
35622,LDSMFG_135621,ACTION_DIGITAL,0.68
35623,LDSMFG_135622,ACTION_DIGITAL,0.72
35624,LDSMFG_135623,ACTION_FIELD,0.41
35625,LDSMFG_135624,ACTION_FIELD,0.52
35626,LDSMFG_135625,ACTION_BOT,0.15
35627,LDSMFG_135626,ACTION_FIELD,0.46
35628,LDSMFG_135627,ACTION_HUMAN_CALL,0.46
35629,LDSMFG_135628,ACTION_BOT,0.51
35630,LDSMFG_135629,ACTION_FIELD,0.39
35631,LDSMFG_135630,ACTION_BOT,0.29
35632,LDSMFG_135631,ACTION_DIGITAL,0.71
35633,LDSMFG_135632,ACTION_FIELD,0.68
35634,LDSMFG_135633,ACTION_HUMAN_CALL,0.71
35635,LDSMFG_135634,ACTION_BOT,0.15
35636,LDSMFG_135635,ACTION_DIGITAL,0.39
35637,LDSMFG_135636,ACTION_DIGITAL,0.68
35638,LDSMFG_135637,ACTION_FIELD,0.41
35639,LDSMFG_135638,ACTION_HUMAN_CALL,0.67
35640,LDSMFG_135639,ACTION_BOT,0.07
35641,LDSMFG_135640,ACTION_BOT,0.39
35642,LDSMFG_135641,ACTION_BOT,0.23
35643,LDSMFG_135642,ACTION_FIELD,0.69
35644,LDSMFG_135643,ACTION_FIELD,0.39
35645,LDSMFG_135644,ACTION_DIGITAL,0.5
35646,LDSMFG_135645,ACTION_BOT,0.17
35647,LDSMFG_135646,ACTION_HUMAN_CALL,0.24
35648,LDSMFG_135647,ACTION_FIELD,0.45
35649,LDSMFG_135648,ACTION_HUMAN_CALL,0.12
35650,LDSMFG_135649,ACTION_HUMAN_CALL,0.33
35651,LDSMFG_135650,ACTION_FIELD,0.38
35652,LDSMFG_135651,ACTION_BOT,0.44
35653,LDSMFG_135652,ACTION_BOT,0.26
35654,LDSMFG_135653,ACTION_BOT,0.48
35655,LDSMFG_135654,ACTION_BOT,0.51
35656,LDSMFG_135655,ACTION_FIELD,0.39
35657,LDSMFG_135656,ACTION_HUMAN_CALL,0.43
35658,LDSMFG_135657,ACTION_BOT,0.31
35659,LDSMFG_135658,ACTION_FIELD,0.59
35660,LDSMFG_135659,ACTION_BOT,0.09
35661,LDSMFG_135660,ACTION_BOT,0.33
35662,LDSMFG_135661,ACTION_DIGITAL,0.3
35663,LDSMFG_135662,ACTION_DIGITAL,0.64
35664,LDSMFG_135663,ACTION_FIELD,0.36
35665,LDSMFG_135664,ACTION_BOT,0.39
35666,LDSMFG_135665,ACTION_DIGITAL,0.32
35667,LDSMFG_135666,ACTION_DIGITAL,0.73
35668,LDSMFG_135667,ACTION_FIELD,0.49
35669,LDSMFG_135668,ACTION_BOT,0.44
35670,LDSMFG_135669,ACTION_DIGITAL,0.25
35671,LDSMFG_135670,ACTION_FIELD,0.38
35672,LDSMFG_135671,ACTION_BOT,0.19
35673,LDSMFG_135672,ACTION_HUMAN_CALL,0.66
35674,LDSMFG_135673,ACTION_FIELD,0.71
35675,LDSMFG_135674,ACTION_BOT,0.15
35676,LDSMFG_135675,ACTION_HUMAN_CALL,0.46
35677,LDSMFG_135676,ACTION_HUMAN_CALL,0.41
35678,LDSMFG_135677,ACTION_FIELD,0.45
35679,LDSMFG_135678,ACTION_DIGITAL,0.42
35680,LDSMFG_135679,ACTION_DIGITAL,0.25
35681,LDSMFG_135680,ACTION_HUMAN_CALL,0.07
35682,LDSMFG_135681,ACTION_FIELD,0.48
35683,LDSMFG_135682,ACTION_DIGITAL,0.33
35684,LDSMFG_135683,ACTION_HUMAN_CALL,0.77
35685,LDSMFG_135684,ACTION_HUMAN_CALL,0.16
35686,LDSMFG_135685,ACTION_BOT,0.15
35687,LDSMFG_135686,ACTION_DIGITAL,0.1
35688,LDSMFG_135687,ACTION_HUMAN_CALL,0.66
35689,LDSMFG_135688,ACTION_DIGITAL,0.19
35690,LDSMFG_135689,ACTION_DIGITAL,0.22
35691,LDSMFG_135690,ACTION_DIGITAL,0.46
35692,LDSMFG_135691,ACTION_HUMAN_CALL,0.59
35693,LDSMFG_135692,ACTION_HUMAN_CALL,0.79
35694,LDSMFG_135693,ACTION_DIGITAL,0.38
35695,LDSMFG_135694,ACTION_BOT,0.09
35696,LDSMFG_135695,ACTION_BOT,0.1
35697,LDSMFG_135696,ACTION_FIELD,0.41
35698,LDSMFG_135697,ACTION_FIELD,0.37
35699,LDSMFG_135698,ACTION_DIGITAL,0.35
35700,LDSMFG_135699,ACTION_DIGITAL,0.64
35701,LDSMFG_135700,ACTION_HUMAN_CALL,0.28
35702,LDSMFG_135701,ACTION_HUMAN_CALL,0.12
35703,LDSMFG_135702,ACTION_DIGITAL,0.82
35704,LDSMFG_135703,ACTION_HUMAN_CALL,0.31
