lead_code,call_type,disposition,duration,start_time,agent_id
LDSMFG_122545,HUMAN,NO_ANSWER,129,2025-01-15,AG_123
LDSMFG_156286,HUMAN,NO_ANSWER,125,2025-01-21,AG_107
LDSMFG_117055,HUMAN,NO_ANSWER,257,2025-01-15,AG_140
LDSMFG_121368,HUMAN,NO_ANSWER,4,2025-01-09,AG_128
LDSMFG_175712,HUMAN,NO_ANSWER,189,2025-01-25,AG_127
LDSMFG_118544,HUMAN,ANSWERED,199,2025-01-11,AG_129
LDSMFG_174332,HUMAN,BUSY,214,2025-01-15,AG_128
LDSMFG_179388,HUMAN,NO_ANSWER,104,2025-01-08,AG_105
LDSMFG_184455,HUMAN,NO_ANSWER,36,2025-01-22,AG_118
LDSMFG_199756,HUMAN,ANSWERED,120,2025-01-25,AG_105
LDSMFG_114031,HUMAN,NO_ANSWER,21,2025-01-16,AG_147
LDSMFG_100719,HUMAN,ANSWERED,188,2025-01-20,AG_106
LDSMFG_171258,HUMAN,NO_ANSWER,84,2025-01-04,AG_130
LDSMFG_172326,HUMAN,NO_ANSWER,51,2025-01-04,AG_113
LDSMFG_116845,HUMAN,NO_ANSWER,235,2025-01-18,AG_147
LDSMFG_154522,HUMAN,NO_ANSWER,108,2025-01-06,AG_135
LDSMFG_145055,HUMAN,ANSWERED,235,2025-01-11,AG_100
LDSMFG_166472,HUMAN,NO_ANSWER,73,2025-01-05,AG_135
LDSMFG_119241,HUMAN,ANSWERED,134,2025-01-09,AG_135
LDSMFG_174154,HUMAN,NO_ANSWER,285,2025-01-30,AG_148
LDSMFG_138641,HUMAN,NO_ANSWER,139,2025-01-19,AG_121
LDSMFG_138590,HUMAN,NO_ANSWER,295,2025-01-12,AG_128
LDSMFG_104320,HUMAN,NO_ANSWER,254,2025-01-23,AG_124
LDSMFG_179134,HUMAN,NO_ANSWER,70,2025-01-17,AG_106
LDSMFG_198289,HUMAN,NO_ANSWER,179,2025-01-26,AG_100
LDSMFG_171865,HUMAN,NO_ANSWER,256,2025-01-17,AG_125
LDSMFG_177281,HUMAN,NO_ANSWER,231,2025-01-29,AG_132
LDSMFG_121637,HUMAN,NO_ANSWER,114,2025-01-30,AG_123
LDSMFG_122301,HUMAN,ANSWERED,270,2025-01-15,AG_110
LDSMFG_121300,HUMAN,BUSY,130,2025-01-04,AG_115
LDSMFG_111442,HUMAN,NO_ANSWER,168,2025-01-05,AG_101
LDSMFG_140535,HUMAN,ANSWERED,171,2025-01-14,AG_106
LDSMFG_190751,HUMAN,ANSWERED,66,2025-01-17,AG_112
LDSMFG_141059,HUMAN,ANSWERED,83,2025-01-27,AG_142
LDSMFG_154267,HUMAN,NO_ANSWER,226,2025-01-05,AG_130
LDSMFG_123106,HUMAN,NO_ANSWER,82,2025-01-24,AG_105
LDSMFG_128825,HUMAN,ANSWERED,291,2025-01-20,AG_140
LDSMFG_183707,HUMAN,NO_ANSWER,119,2025-01-09,AG_139
LDSMFG_178132,HUMAN,BUSY,229,2025-01-22,AG_134
LDSMFG_104427,HUMAN,NO_ANSWER,272,2025-01-26,AG_102
LDSMFG_127750,HUMAN,BUSY,29,2025-01-06,AG_131
LDSMFG_179088,HUMAN,NO_ANSWER,15,2025-01-12,AG_148
LDSMFG_101919,HUMAN,NO_ANSWER,236,2025-01-18,AG_117
LDSMFG_199628,HUMAN,NO_ANSWER,28,2025-01-14,AG_132
LDSMFG_136946,HUMAN,BUSY,248,2025-01-07,AG_100
LDSMFG_101901,HUMAN,NO_ANSWER,206,2025-01-07,AG_144
LDSMFG_118789,HUMAN,NO_ANSWER,260,2025-01-30,AG_100
LDSMFG_189707,HUMAN,NO_ANSWER,252,2025-01-19,AG_142
LDSMFG_120985,HUMAN,ANSWERED,16,2025-01-09,AG_144
LDSMFG_122683,HUMAN,BUSY,207,2025-01-20,AG_139
LDSMFG_166002,HUMAN,ANSWERED,281,2025-01-26,AG_143
LDSMFG_103347,HUMAN,NO_ANSWER,180,2025-01-12,AG_146
LDSMFG_108197,HUMAN,ANSWERED,231,2025-01-21,AG_142
LDSMFG_144071,HUMAN,NO_ANSWER,250,2025-01-23,AG_114
LDSMFG_123429,HUMAN,ANSWERED,73,2025-01-14,AG_141
LDSMFG_108377,HUMAN,ANSWERED,31,2025-01-03,AG_147
LDSMFG_136856,HUMAN,NO_ANSWER,259,2025-01-21,AG_144
LDSMFG_174977,HUMAN,ANSWERED,45,2025-01-26,AG_108
LDSMFG_107759,HUMAN,NO_ANSWER,168,2025-01-08,AG_100
LDSMFG_161906,HUMAN,NO_ANSWER,232,2025-01-29,AG_106
LDSMFG_163929,HUMAN,ANSWERED,224,2025-01-06,AG_129
LDSMFG_139082,HUMAN,NO_ANSWER,189,2025-01-19,AG_118
LDSMFG_197612,HUMAN,NO_ANSWER,110,2025-01-25,AG_113
LDSMFG_128252,HUMAN,ANSWERED,97,2025-01-09,AG_109
LDSMFG_193283,HUMAN,NO_ANSWER,99,2025-01-02,AG_123
LDSMFG_128638,HUMAN,NO_ANSWER,62,2025-01-11,AG_108
LDSMFG_151283,HUMAN,NO_ANSWER,97,2025-01-27,AG_100
LDSMFG_148599,HUMAN,NO_ANSWER,15,2025-01-07,AG_139
LDSMFG_138487,HUMAN,NO_ANSWER,290,2025-01-22,AG_138
LDSMFG_111889,HUMAN,ANSWERED,37,2025-01-29,AG_110
LDSMFG_176203,HUMAN,ANSWERED,133,2025-01-13,AG_123
LDSMFG_191000,HUMAN,NO_ANSWER,186,2025-01-19,AG_122
LDSMFG_135802,HUMAN,BUSY,278,2025-01-14,AG_104
LDSMFG_161972,HUMAN,NO_ANSWER,157,2025-01-10,AG_108
LDSMFG_157054,HUMAN,NO_ANSWER,244,2025-01-13,AG_139
LDSMFG_145806,HUMAN,ANSWERED,129,2025-01-16,AG_112
LDSMFG_184127,HUMAN,ANSWERED,134,2025-01-01,AG_143
LDSMFG_180208,HUMAN,NO_ANSWER,73,2025-01-24,AG_126
LDSMFG_196117,HUMAN,NO_ANSWER,105,2025-01-08,AG_146
LDSMFG_163453,HUMAN,BUSY,111,2025-01-18,AG_135
LDSMFG_121808,HUMAN,NO_ANSWER,224,2025-01-25,AG_149
LDSMFG_140600,HUMAN,BUSY,141,2025-01-27,AG_117
LDSMFG_136711,HUMAN,NO_ANSWER,219,2025-01-20,AG_126
LDSMFG_131728,HUMAN,ANSWERED,223,2025-01-05,AG_109
LDSMFG_162093,HUMAN,NO_ANSWER,195,2025-01-15,AG_100
LDSMFG_186213,HUMAN,ANSWERED,61,2025-01-20,AG_108
LDSMFG_197338,HUMAN,NO_ANSWER,240,2025-01-03,AG_137
LDSMFG_141643,HUMAN,NO_ANSWER,238,2025-01-14,AG_125
LDSMFG_141827,HUMAN,NO_ANSWER,103,2025-01-19,AG_132
LDSMFG_101154,HUMAN,NO_ANSWER,42,2025-01-07,AG_134
LDSMFG_107237,HUMAN,NO_ANSWER,17,2025-01-05,AG_100
LDSMFG_190623,HUMAN,NO_ANSWER,33,2025-01-22,AG_100
LDSMFG_164659,HUMAN,ANSWERED,29,2025-01-27,AG_148
LDSMFG_186913,HUMAN,NO_ANSWER,136,2025-01-23,AG_138
LDSMFG_131988,HUMAN,ANSWERED,277,2025-01-30,AG_114
LDSMFG_164733,HUMAN,BUSY,26,2025-01-23,AG_110
LDSMFG_111838,HUMAN,NO_ANSWER,208,2025-01-30,AG_129
LDSMFG_131070,HUMAN,NO_ANSWER,228,2025-01-14,AG_112
LDSMFG_137062,HUMAN,NO_ANSWER,297,2025-01-22,AG_105
LDSMFG_131067,HUMAN,NO_ANSWER,147,2025-01-03,AG_130
LDSMFG_147637,HUMAN,NO_ANSWER,118,2025-01-21,AG_127
LDSMFG_132240,HUMAN,ANSWERED,134,2025-01-12,AG_104
LDSMFG_171628,HUMAN,NO_ANSWER,212,2025-01-02,AG_114
LDSMFG_151997,HUMAN,NO_ANSWER,118,2025-01-08,AG_147
LDSMFG_109424,HUMAN,NO_ANSWER,248,2025-01-22,AG_130
LDSMFG_116596,HUMAN,NO_ANSWER,224,2025-01-02,AG_126
LDSMFG_120325,HUMAN,NO_ANSWER,292,2025-01-12,AG_121
LDSMFG_133906,HUMAN,NO_ANSWER,188,2025-01-29,AG_132
LDSMFG_101911,HUMAN,NO_ANSWER,174,2025-01-15,AG_141
LDSMFG_178559,HUMAN,ANSWERED,118,2025-01-13,AG_123
LDSMFG_105458,HUMAN,NO_ANSWER,6,2025-01-18,AG_147
LDSMFG_177256,HUMAN,ANSWERED,264,2025-01-28,AG_132
LDSMFG_146466,HUMAN,NO_ANSWER,266,2025-01-15,AG_113
LDSMFG_156702,HUMAN,BUSY,246,2025-01-07,AG_138
LDSMFG_164627,HUMAN,NO_ANSWER,202,2025-01-30,AG_130
LDSMFG_172652,HUMAN,NO_ANSWER,285,2025-01-29,AG_136
LDSMFG_132707,HUMAN,ANSWERED,237,2025-01-28,AG_126
LDSMFG_150553,HUMAN,ANSWERED,17,2025-01-03,AG_135
LDSMFG_152370,HUMAN,BUSY,100,2025-01-27,AG_109
LDSMFG_190859,HUMAN,BUSY,135,2025-01-10,AG_100
LDSMFG_179078,HUMAN,NO_ANSWER,120,2025-01-16,AG_108
LDSMFG_155288,HUMAN,NO_ANSWER,219,2025-01-08,AG_135
LDSMFG_106797,HUMAN,NO_ANSWER,219,2025-01-10,AG_130
LDSMFG_157797,HUMAN,NO_ANSWER,165,2025-01-02,AG_124
LDSMFG_190747,HUMAN,ANSWERED,260,2025-01-07,AG_116
LDSMFG_125301,HUMAN,NO_ANSWER,258,2025-01-21,AG_112
LDSMFG_123279,HUMAN,ANSWERED,236,2025-01-07,AG_120
LDSMFG_163102,HUMAN,ANSWERED,202,2025-01-27,AG_147
LDSMFG_164679,HUMAN,NO_ANSWER,25,2025-01-28,AG_129
LDSMFG_168512,HUMAN,ANSWERED,40,2025-01-11,AG_115
LDSMFG_125793,HUMAN,ANSWERED,250,2025-01-17,AG_141
LDSMFG_178283,HUMAN,NO_ANSWER,52,2025-01-07,AG_119
LDSMFG_144497,HUMAN,NO_ANSWER,190,2025-01-06,AG_104
LDSMFG_174261,HUMAN,NO_ANSWER,5,2025-01-02,AG_118
LDSMFG_197032,HUMAN,NO_ANSWER,41,2025-01-04,AG_138
LDSMFG_132277,HUMAN,BUSY,272,2025-01-09,AG_102
LDSMFG_161700,HUMAN,NO_ANSWER,274,2025-01-09,AG_106
LDSMFG_158769,HUMAN,NO_ANSWER,138,2025-01-19,AG_111
LDSMFG_145849,HUMAN,NO_ANSWER,71,2025-01-23,AG_124
LDSMFG_122096,HUMAN,NO_ANSWER,33,2025-01-30,AG_119
LDSMFG_190803,HUMAN,NO_ANSWER,137,2025-01-04,AG_131
LDSMFG_168043,HUMAN,NO_ANSWER,175,2025-01-05,AG_131
LDSMFG_131202,HUMAN,NO_ANSWER,254,2025-01-11,AG_147
LDSMFG_128093,HUMAN,BUSY,117,2025-01-15,AG_107
LDSMFG_150463,HUMAN,NO_ANSWER,21,2025-01-17,AG_137
LDSMFG_103475,HUMAN,ANSWERED,103,2025-01-23,AG_138
LDSMFG_137152,HUMAN,ANSWERED,297,2025-01-20,AG_109
LDSMFG_117263,HUMAN,NO_ANSWER,35,2025-01-23,AG_149
LDSMFG_132893,HUMAN,NO_ANSWER,108,2025-01-05,AG_142
LDSMFG_113878,HUMAN,ANSWERED,106,2025-01-24,AG_133
LDSMFG_162364,HUMAN,NO_ANSWER,61,2025-01-12,AG_149
LDSMFG_118891,HUMAN,NO_ANSWER,141,2025-01-13,AG_124
LDSMFG_116646,HUMAN,ANSWERED,77,2025-01-07,AG_117
LDSMFG_185971,HUMAN,NO_ANSWER,44,2025-01-27,AG_127
LDSMFG_132236,HUMAN,NO_ANSWER,91,2025-01-29,AG_146
LDSMFG_110520,HUMAN,ANSWERED,176,2025-01-14,AG_129
LDSMFG_112947,HUMAN,ANSWERED,5,2025-01-02,AG_137
LDSMFG_149507,HUMAN,BUSY,298,2025-01-22,AG_134
LDSMFG_165271,HUMAN,NO_ANSWER,167,2025-01-25,AG_109
LDSMFG_100951,HUMAN,NO_ANSWER,129,2025-01-27,AG_130
LDSMFG_102887,HUMAN,ANSWERED,95,2025-01-04,AG_148
LDSMFG_154551,HUMAN,BUSY,152,2025-01-09,AG_135
LDSMFG_120199,HUMAN,NO_ANSWER,287,2025-01-01,AG_143
LDSMFG_102785,HUMAN,NO_ANSWER,292,2025-01-02,AG_110
LDSMFG_183206,HUMAN,BUSY,173,2025-01-24,AG_111
LDSMFG_130425,HUMAN,NO_ANSWER,10,2025-01-02,AG_105
LDSMFG_144676,HUMAN,NO_ANSWER,12,2025-01-17,AG_146
LDSMFG_197040,HUMAN,BUSY,166,2025-01-24,AG_134
LDSMFG_119929,HUMAN,NO_ANSWER,14,2025-01-27,AG_149
LDSMFG_132901,HUMAN,NO_ANSWER,252,2025-01-19,AG_116
LDSMFG_122387,HUMAN,NO_ANSWER,264,2025-01-16,AG_118
LDSMFG_138468,HUMAN,NO_ANSWER,187,2025-01-21,AG_115
LDSMFG_137625,HUMAN,ANSWERED,190,2025-01-02,AG_130
LDSMFG_167541,HUMAN,NO_ANSWER,25,2025-01-11,AG_109
LDSMFG_141368,HUMAN,NO_ANSWER,243,2025-01-10,AG_127
LDSMFG_156960,HUMAN,BUSY,256,2025-01-20,AG_136
LDSMFG_135983,HUMAN,NO_ANSWER,256,2025-01-01,AG_127
LDSMFG_190056,HUMAN,BUSY,151,2025-01-16,AG_130
LDSMFG_111154,HUMAN,NO_ANSWER,39,2025-01-27,AG_118
LDSMFG_125724,HUMAN,BUSY,161,2025-01-06,AG_132
LDSMFG_127099,HUMAN,ANSWERED,121,2025-01-21,AG_107
LDSMFG_124891,HUMAN,NO_ANSWER,147,2025-01-29,AG_135
LDSMFG_132946,HUMAN,NO_ANSWER,226,2025-01-12,AG_110
LDSMFG_139526,HUMAN,ANSWERED,254,2025-01-17,AG_126
LDSMFG_173173,HUMAN,ANSWERED,30,2025-01-26,AG_133
LDSMFG_180220,HUMAN,NO_ANSWER,165,2025-01-18,AG_114
LDSMFG_169708,HUMAN,NO_ANSWER,40,2025-01-22,AG_120
LDSMFG_196013,HUMAN,NO_ANSWER,57,2025-01-13,AG_138
LDSMFG_148768,HUMAN,NO_ANSWER,27,2025-01-12,AG_124
LDSMFG_152184,HUMAN,NO_ANSWER,282,2025-01-24,AG_124
LDSMFG_166975,HUMAN,NO_ANSWER,111,2025-01-06,AG_101
LDSMFG_188819,HUMAN,ANSWERED,290,2025-01-03,AG_141
LDSMFG_124208,HUMAN,ANSWERED,133,2025-01-17,AG_105
LDSMFG_167105,HUMAN,ANSWERED,65,2025-01-29,AG_120
LDSMFG_108351,HUMAN,NO_ANSWER,57,2025-01-13,AG_116
LDSMFG_191971,HUMAN,NO_ANSWER,64,2025-01-29,AG_132
LDSMFG_150133,HUMAN,NO_ANSWER,4,2025-01-03,AG_125
LDSMFG_183321,HUMAN,ANSWERED,37,2025-01-14,AG_146
LDSMFG_197565,HUMAN,NO_ANSWER,28,2025-01-02,AG_122
LDSMFG_153267,HUMAN,NO_ANSWER,106,2025-01-07,AG_135
LDSMFG_158439,HUMAN,NO_ANSWER,79,2025-01-12,AG_107
LDSMFG_173650,HUMAN,NO_ANSWER,213,2025-01-14,AG_117
LDSMFG_186728,HUMAN,ANSWERED,62,2025-01-19,AG_134
LDSMFG_179669,HUMAN,ANSWERED,72,2025-01-05,AG_113
LDSMFG_133972,HUMAN,NO_ANSWER,116,2025-01-23,AG_135
LDSMFG_184681,HUMAN,NO_ANSWER,6,2025-01-27,AG_149
LDSMFG_106716,HUMAN,NO_ANSWER,177,2025-01-13,AG_122
LDSMFG_141854,HUMAN,ANSWERED,116,2025-01-11,AG_144
LDSMFG_179739,HUMAN,NO_ANSWER,199,2025-01-14,AG_129
LDSMFG_188532,HUMAN,ANSWERED,140,2025-01-04,AG_136
LDSMFG_180675,HUMAN,ANSWERED,234,2025-01-06,AG_113
LDSMFG_169396,HUMAN,NO_ANSWER,10,2025-01-24,AG_119
LDSMFG_160999,HUMAN,ANSWERED,9,2025-01-06,AG_112
LDSMFG_132119,HUMAN,ANSWERED,40,2025-01-05,AG_144
LDSMFG_196753,HUMAN,NO_ANSWER,295,2025-01-16,AG_114
LDSMFG_122567,HUMAN,NO_ANSWER,90,2025-01-22,AG_102
LDSMFG_157716,HUMAN,NO_ANSWER,250,2025-01-27,AG_149
LDSMFG_157445,HUMAN,NO_ANSWER,187,2025-01-13,AG_113
LDSMFG_147636,HUMAN,NO_ANSWER,90,2025-01-08,AG_116
LDSMFG_110986,HUMAN,BUSY,190,2025-01-04,AG_112
LDSMFG_113643,HUMAN,NO_ANSWER,196,2025-01-20,AG_148
LDSMFG_109848,HUMAN,ANSWERED,199,2025-01-08,AG_103
LDSMFG_164853,HUMAN,NO_ANSWER,214,2025-01-23,AG_132
LDSMFG_121446,HUMAN,NO_ANSWER,55,2025-01-30,AG_113
LDSMFG_133331,HUMAN,ANSWERED,19,2025-01-30,AG_110
LDSMFG_173207,HUMAN,NO_ANSWER,280,2025-01-14,AG_146
LDSMFG_127442,HUMAN,NO_ANSWER,124,2025-01-03,AG_128
LDSMFG_177532,HUMAN,NO_ANSWER,2,2025-01-09,AG_120
LDSMFG_127055,HUMAN,ANSWERED,220,2025-01-13,AG_143
LDSMFG_112004,HUMAN,NO_ANSWER,24,2025-01-29,AG_107
LDSMFG_164256,HUMAN,NO_ANSWER,252,2025-01-06,AG_148
LDSMFG_153835,HUMAN,NO_ANSWER,74,2025-01-27,AG_116
LDSMFG_144938,HUMAN,NO_ANSWER,105,2025-01-15,AG_130
LDSMFG_164039,HUMAN,ANSWERED,76,2025-01-12,AG_138
LDSMFG_183291,HUMAN,ANSWERED,85,2025-01-09,AG_123
LDSMFG_168091,HUMAN,NO_ANSWER,82,2025-01-07,AG_116
LDSMFG_143588,HUMAN,NO_ANSWER,198,2025-01-22,AG_138
LDSMFG_120431,HUMAN,NO_ANSWER,64,2025-01-11,AG_145
LDSMFG_104794,HUMAN,NO_ANSWER,182,2025-01-29,AG_109
LDSMFG_195538,HUMAN,NO_ANSWER,228,2025-01-08,AG_141
LDSMFG_170539,HUMAN,NO_ANSWER,71,2025-01-07,AG_110
LDSMFG_140513,HUMAN,ANSWERED,32,2025-01-17,AG_113
LDSMFG_173728,HUMAN,NO_ANSWER,288,2025-01-16,AG_133
LDSMFG_143215,HUMAN,NO_ANSWER,283,2025-01-29,AG_144
LDSMFG_123720,HUMAN,ANSWERED,194,2025-01-15,AG_128
LDSMFG_106644,HUMAN,NO_ANSWER,182,2025-01-04,AG_118
LDSMFG_133089,HUMAN,NO_ANSWER,204,2025-01-24,AG_143
LDSMFG_160632,HUMAN,ANSWERED,288,2025-01-10,AG_142
LDSMFG_122543,HUMAN,NO_ANSWER,136,2025-01-18,AG_135
LDSMFG_179610,HUMAN,NO_ANSWER,214,2025-01-20,AG_118
LDSMFG_172584,HUMAN,ANSWERED,134,2025-01-04,AG_132
LDSMFG_188119,HUMAN,NO_ANSWER,28,2025-01-14,AG_126
LDSMFG_152945,HUMAN,NO_ANSWER,208,2025-01-24,AG_123
LDSMFG_111270,HUMAN,NO_ANSWER,113,2025-01-23,AG_140
LDSMFG_145930,HUMAN,NO_ANSWER,247,2025-01-27,AG_132
LDSMFG_172164,HUMAN,ANSWERED,71,2025-01-28,AG_101
LDSMFG_173082,HUMAN,ANSWERED,55,2025-01-15,AG_110
LDSMFG_190922,HUMAN,NO_ANSWER,245,2025-01-01,AG_103
LDSMFG_120074,HUMAN,NO_ANSWER,95,2025-01-20,AG_104
LDSMFG_106160,HUMAN,ANSWERED,44,2025-01-08,AG_127
LDSMFG_125344,HUMAN,ANSWERED,253,2025-01-23,AG_126
LDSMFG_145253,HUMAN,BUSY,149,2025-01-28,AG_127
LDSMFG_186526,HUMAN,NO_ANSWER,32,2025-01-16,AG_120
LDSMFG_174187,HUMAN,BUSY,133,2025-01-11,AG_102
LDSMFG_160005,HUMAN,NO_ANSWER,174,2025-01-11,AG_135
LDSMFG_115748,HUMAN,BUSY,199,2025-01-25,AG_105
LDSMFG_150560,HUMAN,ANSWERED,286,2025-01-20,AG_145
LDSMFG_178230,HUMAN,NO_ANSWER,73,2025-01-01,AG_100
LDSMFG_150255,HUMAN,ANSWERED,93,2025-01-07,AG_101
LDSMFG_179797,HUMAN,NO_ANSWER,178,2025-01-04,AG_132
LDSMFG_134915,HUMAN,ANSWERED,175,2025-01-23,AG_140
LDSMFG_152833,HUMAN,ANSWERED,73,2025-01-26,AG_103
LDSMFG_199784,HUMAN,NO_ANSWER,102,2025-01-10,AG_132
LDSMFG_142561,HUMAN,NO_ANSWER,195,2025-01-25,AG_127
LDSMFG_151195,HUMAN,NO_ANSWER,227,2025-01-25,AG_106
LDSMFG_130528,HUMAN,ANSWERED,242,2025-01-19,AG_118
LDSMFG_155110,HUMAN,NO_ANSWER,154,2025-01-10,AG_108
LDSMFG_192643,HUMAN,NO_ANSWER,250,2025-01-20,AG_102
LDSMFG_141075,HUMAN,ANSWERED,277,2025-01-16,AG_117
LDSMFG_121215,HUMAN,NO_ANSWER,81,2025-01-18,AG_109
LDSMFG_165093,HUMAN,NO_ANSWER,44,2025-01-09,AG_101
LDSMFG_114585,HUMAN,NO_ANSWER,28,2025-01-26,AG_126
LDSMFG_172140,HUMAN,ANSWERED,210,2025-01-22,AG_119
LDSMFG_108858,HUMAN,ANSWERED,46,2025-01-28,AG_107
LDSMFG_141653,HUMAN,ANSWERED,290,2025-01-18,AG_114
LDSMFG_102972,HUMAN,ANSWERED,30,2025-01-04,AG_135
LDSMFG_139176,HUMAN,ANSWERED,133,2025-01-07,AG_129
LDSMFG_165513,HUMAN,NO_ANSWER,0,2025-01-29,AG_101
LDSMFG_134252,HUMAN,NO_ANSWER,45,2025-01-26,AG_122
LDSMFG_148936,HUMAN,ANSWERED,87,2025-01-22,AG_124
LDSMFG_150545,HUMAN,NO_ANSWER,216,2025-01-19,AG_109
LDSMFG_199130,HUMAN,NO_ANSWER,220,2025-01-27,AG_122
LDSMFG_176096,HUMAN,ANSWERED,130,2025-01-05,AG_110
LDSMFG_173832,HUMAN,ANSWERED,13,2025-01-13,AG_103
LDSMFG_127383,HUMAN,ANSWERED,85,2025-01-09,AG_112
LDSMFG_199936,HUMAN,ANSWERED,204,2025-01-17,AG_104
LDSMFG_107103,HUMAN,BUSY,252,2025-01-06,AG_129
LDSMFG_118642,HUMAN,NO_ANSWER,257,2025-01-30,AG_109
LDSMFG_173807,HUMAN,BUSY,8,2025-01-16,AG_122
LDSMFG_176670,HUMAN,ANSWERED,58,2025-01-22,AG_148
LDSMFG_113860,HUMAN,ANSWERED,26,2025-01-06,AG_109
LDSMFG_169178,HUMAN,BUSY,247,2025-01-17,AG_147
LDSMFG_154310,HUMAN,NO_ANSWER,227,2025-01-13,AG_102
LDSMFG_189749,HUMAN,NO_ANSWER,75,2025-01-15,AG_137
LDSMFG_117794,HUMAN,NO_ANSWER,20,2025-01-30,AG_131
LDSMFG_116547,HUMAN,BUSY,46,2025-01-12,AG_124
LDSMFG_129335,HUMAN,ANSWERED,12,2025-01-02,AG_144
LDSMFG_112537,HUMAN,NO_ANSWER,105,2025-01-17,AG_131
LDSMFG_125394,HUMAN,NO_ANSWER,198,2025-01-11,AG_121
LDSMFG_178750,HUMAN,NO_ANSWER,182,2025-01-17,AG_112
LDSMFG_111820,HUMAN,BUSY,47,2025-01-20,AG_124
LDSMFG_176675,HUMAN,NO_ANSWER,240,2025-01-14,AG_142
LDSMFG_115617,HUMAN,ANSWERED,240,2025-01-20,AG_137
LDSMFG_145371,HUMAN,BUSY,242,2025-01-13,AG_125
LDSMFG_129307,HUMAN,ANSWERED,42,2025-01-24,AG_146
LDSMFG_163001,HUMAN,ANSWERED,193,2025-01-29,AG_146
LDSMFG_112328,HUMAN,BUSY,249,2025-01-09,AG_144
LDSMFG_156448,HUMAN,ANSWERED,183,2025-01-10,AG_115
LDSMFG_198098,HUMAN,BUSY,89,2025-01-28,AG_149
LDSMFG_104681,HUMAN,NO_ANSWER,56,2025-01-01,AG_143
LDSMFG_142759,HUMAN,NO_ANSWER,259,2025-01-17,AG_147
LDSMFG_169090,HUMAN,BUSY,250,2025-01-24,AG_143
LDSMFG_159630,HUMAN,ANSWERED,232,2025-01-04,AG_125
LDSMFG_181286,HUMAN,NO_ANSWER,206,2025-01-18,AG_107
LDSMFG_131651,HUMAN,NO_ANSWER,277,2025-01-30,AG_142
LDSMFG_127958,HUMAN,NO_ANSWER,287,2025-01-17,AG_128
LDSMFG_190312,HUMAN,NO_ANSWER,286,2025-01-06,AG_102
LDSMFG_149822,HUMAN,NO_ANSWER,44,2025-01-19,AG_119
LDSMFG_179769,HUMAN,ANSWERED,251,2025-01-15,AG_121
LDSMFG_104878,HUMAN,NO_ANSWER,90,2025-01-03,AG_107
LDSMFG_105175,HUMAN,NO_ANSWER,86,2025-01-20,AG_106
LDSMFG_181297,HUMAN,NO_ANSWER,115,2025-01-13,AG_127
LDSMFG_179505,HUMAN,NO_ANSWER,224,2025-01-13,AG_119
LDSMFG_145427,HUMAN,NO_ANSWER,85,2025-01-30,AG_133
LDSMFG_109415,HUMAN,NO_ANSWER,129,2025-01-20,AG_124
LDSMFG_141302,HUMAN,ANSWERED,27,2025-01-06,AG_136
LDSMFG_117472,HUMAN,NO_ANSWER,165,2025-01-06,AG_114
LDSMFG_143999,HUMAN,NO_ANSWER,118,2025-01-23,AG_134
LDSMFG_101582,HUMAN,NO_ANSWER,63,2025-01-22,AG_103
LDSMFG_100818,HUMAN,BUSY,195,2025-01-28,AG_131
LDSMFG_172180,HUMAN,NO_ANSWER,230,2025-01-20,AG_147
LDSMFG_188889,HUMAN,NO_ANSWER,199,2025-01-22,AG_116
LDSMFG_121088,HUMAN,ANSWERED,292,2025-01-03,AG_143
LDSMFG_143614,HUMAN,NO_ANSWER,236,2025-01-15,AG_138
LDSMFG_173622,HUMAN,NO_ANSWER,31,2025-01-30,AG_117
LDSMFG_161182,HUMAN,NO_ANSWER,112,2025-01-26,AG_126
LDSMFG_146859,HUMAN,NO_ANSWER,253,2025-01-16,AG_116
LDSMFG_113633,HUMAN,ANSWERED,131,2025-01-26,AG_101
LDSMFG_167528,HUMAN,ANSWERED,239,2025-01-06,AG_111
LDSMFG_109139,HUMAN,ANSWERED,59,2025-01-17,AG_116
LDSMFG_143109,HUMAN,NO_ANSWER,270,2025-01-24,AG_140
LDSMFG_117089,HUMAN,ANSWERED,256,2025-01-08,AG_143
LDSMFG_145271,HUMAN,NO_ANSWER,257,2025-01-01,AG_110
LDSMFG_136760,HUMAN,NO_ANSWER,183,2025-01-11,AG_131
LDSMFG_178707,HUMAN,ANSWERED,171,2025-01-18,AG_148
LDSMFG_134633,HUMAN,NO_ANSWER,100,2025-01-22,AG_141
LDSMFG_114964,HUMAN,NO_ANSWER,31,2025-01-08,AG_144
LDSMFG_114301,HUMAN,BUSY,169,2025-01-12,AG_112
LDSMFG_141196,HUMAN,BUSY,298,2025-01-04,AG_130
LDSMFG_120492,HUMAN,NO_ANSWER,206,2025-01-06,AG_109
LDSMFG_129061,HUMAN,ANSWERED,38,2025-01-03,AG_140
LDSMFG_119700,HUMAN,BUSY,226,2025-01-13,AG_138
LDSMFG_136774,HUMAN,NO_ANSWER,170,2025-01-12,AG_124
LDSMFG_171300,HUMAN,NO_ANSWER,161,2025-01-04,AG_112
LDSMFG_150139,HUMAN,NO_ANSWER,52,2025-01-30,AG_107
LDSMFG_137530,HUMAN,NO_ANSWER,272,2025-01-10,AG_143
LDSMFG_176200,HUMAN,NO_ANSWER,53,2025-01-25,AG_130
